Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0862	25000	125000
2	Spectrogram 1	1	0.1459	0.2483	25000	125000
3	Spectrogram 1	1	0.2782	0.3337	25000	125000
4	Spectrogram 1	1	0.4275	0.5257	25000	125000
5	Spectrogram 1	1	0.5769	0.6793	25000	125000
6	Spectrogram 1	1	0.7091	0.8073	25000	125000
7	Spectrogram 1	1	0.867	0.9566	25000	125000
8	Spectrogram 1	1	1.0206	1.1273	25000	125000
9	Spectrogram 1	1	1.1486	1.2937	25000	125000
10	Spectrogram 1	1	1.3235	1.4729	25000	125000
11	Spectrogram 1	1	1.5369	1.6307	25000	125000
12	Spectrogram 1	1	1.6521	1.7417	25000	125000
13	Spectrogram 1	1	1.7673	1.8526	25000	125000
14	Spectrogram 1	1	1.8995	1.9763	25000	125000
