Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0905	0.2142	25000	125000
3	Spectrogram 1	1	0.2569	0.3209	25000	125000
4	Spectrogram 1	1	0.3465	0.3977	25000	125000
5	Spectrogram 1	1	0.4574	0.6238	25000	125000
6	Spectrogram 1	1	0.7603	0.8158	25000	125000
7	Spectrogram 1	1	0.8499	1.0377	25000	125000
8	Spectrogram 1	1	1.0889	1.1529	25000	125000
9	Spectrogram 1	1	1.2254	1.3619	25000	125000
10	Spectrogram 1	1	1.4046	1.4985	25000	125000
11	Spectrogram 1	1	1.5198	1.5881	25000	125000
12	Spectrogram 1	1	1.635	1.7075	25000	125000
13	Spectrogram 1	1	1.7502	1.8569	25000	125000
14	Spectrogram 1	1	1.9209	1.9763	25000	125000
