Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1075	0.2398	25000	125000
3	Spectrogram 1	1	0.2654	0.3465	25000	125000
4	Spectrogram 1	1	0.3593	0.4446	25000	125000
5	Spectrogram 1	1	0.4531	0.5299	25000	125000
6	Spectrogram 1	1	0.5427	0.5854	25000	125000
7	Spectrogram 1	1	0.6323	0.6878	25000	125000
8	Spectrogram 1	1	0.7347	0.7859	25000	125000
9	Spectrogram 1	1	0.8371	0.931	25000	125000
10	Spectrogram 1	1	0.9523	0.9993	25000	125000
11	Spectrogram 1	1	1.0505	1.0931	25000	125000
12	Spectrogram 1	1	1.1614	1.1998	25000	125000
13	Spectrogram 1	1	1.5113	1.5625	25000	125000
14	Spectrogram 1	1	1.6179	1.6563	25000	125000
15	Spectrogram 1	1	1.699	1.9337	25000	125000
16	Spectrogram 1	1	1.9507	1.9763	25000	125000
