Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.163	0.2953	25000	125000
3	Spectrogram 1	1	0.3209	0.5214	25000	125000
4	Spectrogram 1	1	0.5385	0.6878	25000	125000
5	Spectrogram 1	1	1.0206	1.1657	25000	125000
6	Spectrogram 1	1	1.1785	1.2766	25000	125000
7	Spectrogram 1	1	1.2937	1.3747	25000	125000
8	Spectrogram 1	1	1.4814	1.571	25000	125000
9	Spectrogram 1	1	1.5795	1.7971	25000	125000
10	Spectrogram 1	1	1.8142	1.9422	25000	125000
11	Spectrogram 1	1	1.955	1.9763	25000	125000
