Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1289	0.2398	25000	125000
3	Spectrogram 1	1	0.2611	0.4275	25000	125000
4	Spectrogram 1	1	0.4617	0.5299	25000	125000
5	Spectrogram 1	1	0.5683	0.6451	25000	125000
6	Spectrogram 1	1	0.675	0.739	25000	125000
7	Spectrogram 1	1	0.9097	0.9865	25000	125000
8	Spectrogram 1	1	1.0334	1.1017	25000	125000
9	Spectrogram 1	1	1.1443	1.2211	25000	125000
10	Spectrogram 1	1	1.2595	1.3577	25000	125000
11	Spectrogram 1	1	1.3918	1.4814	25000	125000
12	Spectrogram 1	1	1.9465	1.9763	25000	125000
