Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1459	25000	125000
2	Spectrogram 1	1	0.163	0.3081	25000	125000
3	Spectrogram 1	1	0.3379	0.6195	25000	125000
4	Spectrogram 1	1	0.6323	0.7987	25000	125000
5	Spectrogram 1	1	0.8073	0.9737	25000	125000
6	Spectrogram 1	1	1.0249	1.2041	25000	125000
7	Spectrogram 1	1	1.2297	1.4089	25000	125000
8	Spectrogram 1	1	1.443	1.5241	25000	125000
9	Spectrogram 1	1	1.571	1.6947	25000	125000
10	Spectrogram 1	1	1.7331	1.8611	25000	125000
11	Spectrogram 1	1	1.8782	1.9763	25000	125000
