Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1758	25000	125000
2	Spectrogram 1	1	0.2099	0.4062	25000	125000
3	Spectrogram 1	1	0.4233	0.6409	25000	125000
4	Spectrogram 1	1	0.6579	0.8158	25000	125000
5	Spectrogram 1	1	1.2083	1.3449	25000	125000
6	Spectrogram 1	1	1.3619	1.4814	25000	125000
7	Spectrogram 1	1	1.4942	1.6222	25000	125000
8	Spectrogram 1	1	1.635	1.763	25000	125000
9	Spectrogram 1	1	1.7971	1.9038	25000	125000
10	Spectrogram 1	1	1.9123	1.9763	25000	125000
