Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1289	0.2227	25000	125000
2	Spectrogram 1	1	0.2483	0.3635	25000	125000
3	Spectrogram 1	1	0.3934	0.4531	25000	125000
4	Spectrogram 1	1	0.4915	0.6025	25000	125000
5	Spectrogram 1	1	0.611	0.8286	25000	125000
6	Spectrogram 1	1	0.8627	0.9395	25000	125000
7	Spectrogram 1	1	0.9694	1.1571	25000	125000
8	Spectrogram 1	1	1.1998	1.3577	25000	125000
9	Spectrogram 1	1	1.3747	1.5625	25000	125000
10	Spectrogram 1	1	1.571	1.763	25000	125000
11	Spectrogram 1	1	1.8057	1.9763	25000	125000
