Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.1587	0.2227	25000	125000
3	Spectrogram 1	1	0.4873	0.6451	25000	125000
4	Spectrogram 1	1	0.675	0.867	25000	125000
5	Spectrogram 1	1	0.8798	1.1102	25000	125000
6	Spectrogram 1	1	1.1401	1.2809	25000	125000
7	Spectrogram 1	1	1.3022	1.4771	25000	125000
8	Spectrogram 1	1	1.4899	1.6521	25000	125000
9	Spectrogram 1	1	1.6947	1.7673	25000	125000
10	Spectrogram 1	1	1.7929	1.955	25000	125000
