Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2227	0.2654	25000	125000
2	Spectrogram 1	1	0.3294	0.3678	25000	125000
3	Spectrogram 1	1	0.4147	0.4531	25000	125000
4	Spectrogram 1	1	0.5086	0.5555	25000	125000
5	Spectrogram 1	1	0.5982	0.7091	25000	125000
6	Spectrogram 1	1	1.0803	1.1315	25000	125000
7	Spectrogram 1	1	1.1742	1.2126	25000	125000
8	Spectrogram 1	1	1.2595	1.3107	25000	125000
9	Spectrogram 1	1	1.5326	1.5881	25000	125000
10	Spectrogram 1	1	1.6307	1.6819	25000	125000
11	Spectrogram 1	1	1.8185	1.8739	25000	125000
12	Spectrogram 1	1	1.9209	1.9678	25000	125000
