Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0905	0.2569	25000	125000
3	Spectrogram 1	1	0.2825	0.3977	25000	125000
4	Spectrogram 1	1	0.4318	0.5129	25000	125000
5	Spectrogram 1	1	0.5598	0.6537	25000	125000
6	Spectrogram 1	1	0.7006	0.7561	25000	125000
7	Spectrogram 1	1	0.8158	0.8585	25000	125000
8	Spectrogram 1	1	0.9395	1.1145	25000	125000
9	Spectrogram 1	1	1.1571	1.2211	25000	125000
10	Spectrogram 1	1	1.2809	1.4558	25000	125000
11	Spectrogram 1	1	1.507	1.5582	25000	125000
12	Spectrogram 1	1	1.6393	1.8142	25000	125000
13	Spectrogram 1	1	1.8569	1.9763	25000	125000
