Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1459	0.3294	25000	125000
2	Spectrogram 1	1	0.3763	0.5129	25000	125000
3	Spectrogram 1	1	0.547	0.7603	25000	125000
4	Spectrogram 1	1	0.8585	0.931	25000	125000
5	Spectrogram 1	1	0.9907	1.1529	25000	125000
6	Spectrogram 1	1	1.2083	1.3577	25000	125000
7	Spectrogram 1	1	1.3961	1.4643	25000	125000
8	Spectrogram 1	1	1.5155	1.5667	25000	125000
9	Spectrogram 1	1	1.635	1.8099	25000	125000
10	Spectrogram 1	1	1.8398	1.9763	25000	125000
