Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1075	25000	125000
2	Spectrogram 1	1	0.6067	0.7603	25000	125000
3	Spectrogram 1	1	0.7774	0.8414	25000	125000
4	Spectrogram 1	1	0.8713	1.0035	25000	125000
5	Spectrogram 1	1	1.0291	1.123	25000	125000
6	Spectrogram 1	1	1.1401	1.2553	25000	125000
7	Spectrogram 1	1	1.2809	1.3449	25000	125000
8	Spectrogram 1	1	1.3662	1.4473	25000	125000
9	Spectrogram 1	1	1.4601	1.5326	25000	125000
10	Spectrogram 1	1	1.5497	1.6691	25000	125000
11	Spectrogram 1	1	1.6862	1.8014	25000	125000
12	Spectrogram 1	1	1.8227	1.9081	25000	125000
