Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1033	25000	125000
2	Spectrogram 1	1	0.1246	0.2014	25000	125000
3	Spectrogram 1	1	0.2483	0.291	25000	125000
4	Spectrogram 1	1	0.4873	0.5683	25000	125000
5	Spectrogram 1	1	0.6366	0.7006	25000	125000
6	Spectrogram 1	1	0.7475	0.8243	25000	125000
7	Spectrogram 1	1	0.8798	0.9822	25000	125000
8	Spectrogram 1	1	1.1614	1.3278	25000	125000
9	Spectrogram 1	1	1.4089	1.507	25000	125000
10	Spectrogram 1	1	1.9635	1.9763	25000	125000
