Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0777	0.2227	25000	125000
3	Spectrogram 1	1	0.2355	0.3465	25000	125000
4	Spectrogram 1	1	0.3678	0.4659	25000	125000
5	Spectrogram 1	1	0.483	0.5854	25000	125000
6	Spectrogram 1	1	0.6067	0.7091	25000	125000
7	Spectrogram 1	1	0.7219	0.8243	25000	125000
8	Spectrogram 1	1	0.8457	0.9481	25000	125000
9	Spectrogram 1	1	0.9737	1.0249	25000	125000
10	Spectrogram 1	1	1.3321	1.3833	25000	125000
11	Spectrogram 1	1	1.4131	1.5027	25000	125000
12	Spectrogram 1	1	1.5198	1.6265	25000	125000
13	Spectrogram 1	1	1.635	1.7331	25000	125000
14	Spectrogram 1	1	1.7459	1.8441	25000	125000
15	Spectrogram 1	1	1.8569	1.9465	25000	125000
