Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1246	0.2398	25000	125000
3	Spectrogram 1	1	0.2697	0.3379	25000	125000
4	Spectrogram 1	1	0.3635	0.5001	25000	125000
5	Spectrogram 1	1	0.6195	0.6793	25000	125000
6	Spectrogram 1	1	0.7177	0.7902	25000	125000
7	Spectrogram 1	1	0.8627	1.0035	25000	125000
8	Spectrogram 1	1	1.0675	1.2126	25000	125000
9	Spectrogram 1	1	1.3278	1.443	25000	125000
10	Spectrogram 1	1	1.4899	1.6179	25000	125000
