Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0905	0.1587	25000	125000
3	Spectrogram 1	1	0.2014	0.2867	25000	125000
4	Spectrogram 1	1	0.4915	0.5641	25000	125000
5	Spectrogram 1	1	0.6238	0.7091	25000	125000
6	Spectrogram 1	1	1.1273	1.1827	25000	125000
7	Spectrogram 1	1	1.3022	1.4003	25000	125000
8	Spectrogram 1	1	1.443	1.571	25000	125000
9	Spectrogram 1	1	1.5966	1.7246	25000	125000
10	Spectrogram 1	1	1.763	1.8995	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
