Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0563	0.1374	25000	125000
3	Spectrogram 1	1	0.1587	0.2611	25000	125000
4	Spectrogram 1	1	0.2739	0.3635	25000	125000
5	Spectrogram 1	1	0.3806	0.5214	25000	125000
6	Spectrogram 1	1	0.5513	0.6153	25000	125000
7	Spectrogram 1	1	0.6665	0.7859	25000	125000
8	Spectrogram 1	1	0.8201	0.8969	25000	125000
9	Spectrogram 1	1	0.9139	0.9822	25000	125000
10	Spectrogram 1	1	1.0206	1.1571	25000	125000
11	Spectrogram 1	1	1.187	1.3278	25000	125000
12	Spectrogram 1	1	1.3534	1.4387	25000	125000
13	Spectrogram 1	1	1.4558	1.5155	25000	125000
14	Spectrogram 1	1	1.5582	1.6137	25000	125000
15	Spectrogram 1	1	1.8526	1.9081	25000	125000
