Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1118	0.1801	25000	125000
3	Spectrogram 1	1	0.2185	0.2867	25000	125000
4	Spectrogram 1	1	0.3166	0.3763	25000	125000
5	Spectrogram 1	1	0.4019	0.4702	25000	125000
6	Spectrogram 1	1	0.5001	0.5555	25000	125000
7	Spectrogram 1	1	0.5982	0.6665	25000	125000
8	Spectrogram 1	1	0.7049	0.7561	25000	125000
9	Spectrogram 1	1	0.9054	0.9481	25000	125000
10	Spectrogram 1	1	1.0035	1.0547	25000	125000
11	Spectrogram 1	1	1.6563	1.7075	25000	125000
12	Spectrogram 1	1	1.7715	1.9038	25000	125000
13	Spectrogram 1	1	1.9635	1.9763	25000	125000
