Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1502	25000	125000
2	Spectrogram 1	1	0.1673	0.419	25000	125000
3	Spectrogram 1	1	0.4318	0.6665	25000	125000
4	Spectrogram 1	1	0.6793	0.7475	25000	125000
5	Spectrogram 1	1	0.7731	0.9139	25000	125000
6	Spectrogram 1	1	0.9353	1.0291	25000	125000
7	Spectrogram 1	1	1.0462	1.2211	25000	125000
8	Spectrogram 1	1	1.251	1.4003	25000	125000
9	Spectrogram 1	1	1.5155	1.571	25000	125000
10	Spectrogram 1	1	1.5966	1.6649	25000	125000
11	Spectrogram 1	1	1.6905	1.955	25000	125000
