Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1374	0.2227	25000	125000
3	Spectrogram 1	1	0.2355	0.3635	25000	125000
4	Spectrogram 1	1	0.3806	0.4446	25000	125000
5	Spectrogram 1	1	0.483	0.5555	25000	125000
6	Spectrogram 1	1	0.5726	0.7177	25000	125000
7	Spectrogram 1	1	0.7433	0.8286	25000	125000
8	Spectrogram 1	1	0.8499	0.9481	25000	125000
9	Spectrogram 1	1	0.9779	1.1145	25000	125000
10	Spectrogram 1	1	1.1529	1.2894	25000	125000
11	Spectrogram 1	1	1.3235	1.4089	25000	125000
12	Spectrogram 1	1	1.4387	1.5753	25000	125000
13	Spectrogram 1	1	1.6009	1.7673	25000	125000
14	Spectrogram 1	1	1.7971	1.8654	25000	125000
15	Spectrogram 1	1	1.9123	1.9763	25000	125000
