Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.6238	0.6835	25000	125000
2	Spectrogram 1	1	0.7305	0.8755	25000	125000
3	Spectrogram 1	1	0.9097	1.0419	25000	125000
4	Spectrogram 1	1	1.0633	1.1059	25000	125000
5	Spectrogram 1	1	1.1571	1.2211	25000	125000
6	Spectrogram 1	1	1.2339	1.2937	25000	125000
7	Spectrogram 1	1	1.3363	1.3961	25000	125000
8	Spectrogram 1	1	1.4387	1.5326	25000	125000
9	Spectrogram 1	1	1.5625	1.6094	25000	125000
10	Spectrogram 1	1	1.9593	1.9763	25000	125000
