Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2057	25000	125000
2	Spectrogram 1	1	0.227	0.3635	25000	125000
3	Spectrogram 1	1	0.4702	0.7049	25000	125000
4	Spectrogram 1	1	0.7305	0.8286	25000	125000
5	Spectrogram 1	1	0.9353	1.0121	25000	125000
6	Spectrogram 1	1	1.0249	1.1273	25000	125000
7	Spectrogram 1	1	1.1827	1.2638	25000	125000
8	Spectrogram 1	1	1.2894	1.4302	25000	125000
9	Spectrogram 1	1	1.4473	1.5625	25000	125000
10	Spectrogram 1	1	1.5923	1.6734	25000	125000
11	Spectrogram 1	1	1.7075	1.8227	25000	125000
