Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0521	0.1502	25000	125000
3	Spectrogram 1	1	0.1715	0.2569	25000	125000
4	Spectrogram 1	1	0.2782	0.3678	25000	125000
5	Spectrogram 1	1	0.3891	0.4702	25000	125000
6	Spectrogram 1	1	0.4958	0.5939	25000	125000
7	Spectrogram 1	1	0.6153	0.7561	25000	125000
8	Spectrogram 1	1	0.7646	0.8329	25000	125000
9	Spectrogram 1	1	0.867	0.9395	25000	125000
10	Spectrogram 1	1	0.9737	1.0675	25000	125000
11	Spectrogram 1	1	1.0974	1.1785	25000	125000
12	Spectrogram 1	1	1.2083	1.2723	25000	125000
13	Spectrogram 1	1	1.3107	1.3961	25000	125000
14	Spectrogram 1	1	1.6009	1.6649	25000	125000
15	Spectrogram 1	1	1.699	1.7459	25000	125000
