Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0734	0.1331	25000	125000
3	Spectrogram 1	1	0.2953	0.3849	25000	125000
4	Spectrogram 1	1	0.4105	0.4531	25000	125000
5	Spectrogram 1	1	0.4702	0.5598	25000	125000
6	Spectrogram 1	1	0.5769	0.739	25000	125000
7	Spectrogram 1	1	0.7987	0.9438	25000	125000
8	Spectrogram 1	1	0.9907	1.1273	25000	125000
9	Spectrogram 1	1	1.1571	1.2553	25000	125000
10	Spectrogram 1	1	1.3321	1.4089	25000	125000
11	Spectrogram 1	1	1.4473	1.5923	25000	125000
12	Spectrogram 1	1	1.635	1.7929	25000	125000
13	Spectrogram 1	1	1.827	1.9593	25000	125000
