Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.2057	25000	125000
2	Spectrogram 1	1	0.2398	0.3934	25000	125000
3	Spectrogram 1	1	0.4574	0.6025	25000	125000
4	Spectrogram 1	1	0.6579	0.7859	25000	125000
5	Spectrogram 1	1	0.8542	0.8883	25000	125000
6	Spectrogram 1	1	0.9267	0.9993	25000	125000
7	Spectrogram 1	1	1.0249	1.0761	25000	125000
8	Spectrogram 1	1	1.123	1.1827	25000	125000
9	Spectrogram 1	1	1.2041	1.315	25000	125000
10	Spectrogram 1	1	1.3363	1.4729	25000	125000
11	Spectrogram 1	1	1.4942	1.5411	25000	125000
12	Spectrogram 1	1	1.6009	1.6435	25000	125000
13	Spectrogram 1	1	1.6819	1.7374	25000	125000
