Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1203	0.1843	25000	125000
3	Spectrogram 1	1	0.2185	0.2782	25000	125000
4	Spectrogram 1	1	0.2867	0.3593	25000	125000
5	Spectrogram 1	1	0.3849	0.547	25000	125000
6	Spectrogram 1	1	0.5683	0.6366	25000	125000
7	Spectrogram 1	1	0.6665	0.7134	25000	125000
8	Spectrogram 1	1	0.8585	1.0974	25000	125000
9	Spectrogram 1	1	1.1315	1.2083	25000	125000
10	Spectrogram 1	1	1.2339	1.315	25000	125000
11	Spectrogram 1	1	1.3747	1.4515	25000	125000
12	Spectrogram 1	1	1.5155	1.6606	25000	125000
13	Spectrogram 1	1	1.7118	1.8825	25000	125000
14	Spectrogram 1	1	1.9166	1.9763	25000	125000
