Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.0905	0.2953	25000	125000
3	Spectrogram 1	1	0.4787	0.5897	25000	125000
4	Spectrogram 1	1	0.6451	0.7433	25000	125000
5	Spectrogram 1	1	1.2979	1.4046	25000	125000
6	Spectrogram 1	1	1.4345	1.5241	25000	125000
7	Spectrogram 1	1	1.5539	1.6137	25000	125000
8	Spectrogram 1	1	1.6563	1.7075	25000	125000
9	Spectrogram 1	1	1.7374	1.8355	25000	125000
10	Spectrogram 1	1	1.8654	1.9422	25000	125000
