Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0691	0.1289	25000	125000
3	Spectrogram 1	1	0.1715	0.2227	25000	125000
4	Spectrogram 1	1	0.3465	0.3849	25000	125000
5	Spectrogram 1	1	0.4233	0.4787	25000	125000
6	Spectrogram 1	1	0.6835	0.739	25000	125000
7	Spectrogram 1	1	0.7731	0.8201	25000	125000
8	Spectrogram 1	1	0.8713	0.9353	25000	125000
9	Spectrogram 1	1	0.9737	1.0334	25000	125000
10	Spectrogram 1	1	1.0803	1.1358	25000	125000
11	Spectrogram 1	1	1.1785	1.2254	25000	125000
12	Spectrogram 1	1	1.2681	1.3193	25000	125000
13	Spectrogram 1	1	1.3577	1.4217	25000	125000
14	Spectrogram 1	1	1.4601	1.507	25000	125000
15	Spectrogram 1	1	1.5582	1.6179	25000	125000
16	Spectrogram 1	1	1.6649	1.7545	25000	125000
17	Spectrogram 1	1	1.7801	1.8953	25000	125000
18	Spectrogram 1	1	1.9251	1.9763	25000	125000
