Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.2142	25000	125000
2	Spectrogram 1	1	0.2569	0.3934	25000	125000
3	Spectrogram 1	1	0.4318	0.6067	25000	125000
4	Spectrogram 1	1	0.6323	0.8115	25000	125000
5	Spectrogram 1	1	0.8499	1.0419	25000	125000
6	Spectrogram 1	1	1.0974	1.1657	25000	125000
7	Spectrogram 1	1	1.2339	1.4003	25000	125000
8	Spectrogram 1	1	1.4387	1.6222	25000	125000
9	Spectrogram 1	1	1.6563	1.7545	25000	125000
10	Spectrogram 1	1	1.827	1.9763	25000	125000
