Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1161	0.2825	25000	125000
3	Spectrogram 1	1	0.3081	0.4105	25000	125000
4	Spectrogram 1	1	0.4233	0.5769	25000	125000
5	Spectrogram 1	1	0.611	0.7177	25000	125000
6	Spectrogram 1	1	0.7347	0.8457	25000	125000
7	Spectrogram 1	1	0.8798	0.9395	25000	125000
8	Spectrogram 1	1	0.9609	1.0377	25000	125000
9	Spectrogram 1	1	1.0718	1.1486	25000	125000
10	Spectrogram 1	1	1.3235	1.4003	25000	125000
