Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0691	0.2355	25000	125000
3	Spectrogram 1	1	0.2825	0.3507	25000	125000
4	Spectrogram 1	1	0.3891	0.5385	25000	125000
5	Spectrogram 1	1	0.5641	0.6622	25000	125000
6	Spectrogram 1	1	0.7006	0.8499	25000	125000
7	Spectrogram 1	1	0.8798	0.9438	25000	125000
8	Spectrogram 1	1	0.9993	1.0718	25000	125000
9	Spectrogram 1	1	1.1187	1.1614	25000	125000
10	Spectrogram 1	1	1.2211	1.3406	25000	125000
11	Spectrogram 1	1	1.4942	1.5326	25000	125000
12	Spectrogram 1	1	1.6094	1.6563	25000	125000
13	Spectrogram 1	1	1.7374	1.8611	25000	125000
