Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0563	0.1417	25000	125000
3	Spectrogram 1	1	0.1843	0.2782	25000	125000
4	Spectrogram 1	1	0.2953	0.3678	25000	125000
5	Spectrogram 1	1	0.3891	0.4574	25000	125000
6	Spectrogram 1	1	0.4787	0.5939	25000	125000
7	Spectrogram 1	1	0.6067	0.7091	25000	125000
8	Spectrogram 1	1	0.7262	0.8371	25000	125000
9	Spectrogram 1	1	0.8585	1.1571	25000	125000
10	Spectrogram 1	1	1.1657	1.2425	25000	125000
11	Spectrogram 1	1	1.2638	1.3534	25000	125000
12	Spectrogram 1	1	1.3662	1.4089	25000	125000
13	Spectrogram 1	1	1.443	1.4814	25000	125000
