Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1545	0.1971	25000	125000
3	Spectrogram 1	1	0.2739	0.3251	25000	125000
4	Spectrogram 1	1	0.3806	0.419	25000	125000
5	Spectrogram 1	1	0.4617	0.5214	25000	125000
6	Spectrogram 1	1	0.5811	0.6366	25000	125000
7	Spectrogram 1	1	0.7134	0.7646	25000	125000
8	Spectrogram 1	1	0.8329	0.8841	25000	125000
9	Spectrogram 1	1	0.9395	0.9907	25000	125000
10	Spectrogram 1	1	1.059	1.1102	25000	125000
11	Spectrogram 1	1	1.1614	1.1998	25000	125000
12	Spectrogram 1	1	1.5838	1.6222	25000	125000
13	Spectrogram 1	1	1.699	1.7545	25000	125000
14	Spectrogram 1	1	1.8227	1.8611	25000	125000
