Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0777	0.1246	25000	125000
3	Spectrogram 1	1	0.4659	0.6451	25000	125000
4	Spectrogram 1	1	0.675	0.7817	25000	125000
5	Spectrogram 1	1	0.8201	0.931	25000	125000
6	Spectrogram 1	1	0.9609	1.0505	25000	125000
7	Spectrogram 1	1	1.0889	1.2467	25000	125000
8	Spectrogram 1	1	1.2723	1.3406	25000	125000
9	Spectrogram 1	1	1.3961	1.4686	25000	125000
10	Spectrogram 1	1	1.5411	1.6563	25000	125000
11	Spectrogram 1	1	1.699	1.8057	25000	125000
12	Spectrogram 1	1	1.8526	1.9209	25000	125000
