Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3209	0.3593	25000	125000
2	Spectrogram 1	1	0.6153	0.6537	25000	125000
3	Spectrogram 1	1	0.7091	0.7475	25000	125000
4	Spectrogram 1	1	0.803	0.8457	25000	125000
5	Spectrogram 1	1	0.9011	0.9651	25000	125000
6	Spectrogram 1	1	1.0163	1.0633	25000	125000
7	Spectrogram 1	1	1.2979	1.3534	25000	125000
8	Spectrogram 1	1	1.4771	1.5326	25000	125000
9	Spectrogram 1	1	1.8569	1.9422	25000	125000
10	Spectrogram 1	1	1.9593	1.9763	25000	125000
