Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1587	0.2953	25000	125000
2	Spectrogram 1	1	0.3123	0.4361	25000	125000
3	Spectrogram 1	1	0.4745	0.5513	25000	125000
4	Spectrogram 1	1	0.6323	0.7902	25000	125000
5	Spectrogram 1	1	0.8926	1.0334	25000	125000
6	Spectrogram 1	1	1.1102	1.2297	25000	125000
7	Spectrogram 1	1	1.2979	1.4942	25000	125000
8	Spectrogram 1	1	1.5795	1.6265	25000	125000
9	Spectrogram 1	1	1.6862	1.7502	25000	125000
10	Spectrogram 1	1	1.8057	1.9337	25000	125000
