Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.1758	0.2995	25000	125000
3	Spectrogram 1	1	0.3251	0.3849	25000	125000
4	Spectrogram 1	1	0.4105	0.4574	25000	125000
5	Spectrogram 1	1	0.4873	0.547	25000	125000
6	Spectrogram 1	1	0.5854	0.6494	25000	125000
7	Spectrogram 1	1	0.9651	1.0249	25000	125000
8	Spectrogram 1	1	1.1401	1.2254	25000	125000
9	Spectrogram 1	1	1.2638	1.3278	25000	125000
10	Spectrogram 1	1	1.3363	1.4217	25000	125000
11	Spectrogram 1	1	1.4729	1.5326	25000	125000
12	Spectrogram 1	1	1.6521	1.7246	25000	125000
13	Spectrogram 1	1	1.7673	1.8355	25000	125000
14	Spectrogram 1	1	1.8867	1.9465	25000	125000
