Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.291	0.3422	25000	125000
2	Spectrogram 1	1	0.4233	0.4702	25000	125000
3	Spectrogram 1	1	0.5427	0.6665	25000	125000
4	Spectrogram 1	1	0.7433	0.8713	25000	125000
5	Spectrogram 1	1	0.9182	1.1059	25000	125000
6	Spectrogram 1	1	1.2254	1.3833	25000	125000
7	Spectrogram 1	1	1.4217	1.4686	25000	125000
8	Spectrogram 1	1	1.5241	1.6521	25000	125000
9	Spectrogram 1	1	1.7715	1.8227	25000	125000
10	Spectrogram 1	1	1.9081	1.9593	25000	125000
