Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0862	0.1502	25000	125000
3	Spectrogram 1	1	0.1886	0.2569	25000	125000
4	Spectrogram 1	1	0.2953	0.3721	25000	125000
5	Spectrogram 1	1	0.4019	0.5001	25000	125000
6	Spectrogram 1	1	0.6665	0.7433	25000	125000
7	Spectrogram 1	1	0.7859	0.8371	25000	125000
8	Spectrogram 1	1	0.8883	0.931	25000	125000
9	Spectrogram 1	1	1.0846	1.1614	25000	125000
10	Spectrogram 1	1	1.1955	1.3278	25000	125000
11	Spectrogram 1	1	1.3534	1.4259	25000	125000
12	Spectrogram 1	1	1.6009	1.7374	25000	125000
13	Spectrogram 1	1	1.8611	1.9763	25000	125000
