Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1161	0.2355	25000	125000
3	Spectrogram 1	1	0.2441	0.3891	25000	125000
4	Spectrogram 1	1	0.4147	0.5939	25000	125000
5	Spectrogram 1	1	0.6153	0.8243	25000	125000
6	Spectrogram 1	1	0.8585	1.0334	25000	125000
7	Spectrogram 1	1	1.0633	1.2211	25000	125000
8	Spectrogram 1	1	1.251	1.3833	25000	125000
9	Spectrogram 1	1	1.4089	1.4985	25000	125000
10	Spectrogram 1	1	1.5155	1.7246	25000	125000
