Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1161	0.1545	25000	125000
2	Spectrogram 1	1	0.227	0.4873	25000	125000
3	Spectrogram 1	1	0.5257	0.6921	25000	125000
4	Spectrogram 1	1	0.7347	0.9139	25000	125000
5	Spectrogram 1	1	0.9609	1.0334	25000	125000
6	Spectrogram 1	1	1.0803	1.1401	25000	125000
7	Spectrogram 1	1	1.3662	1.4985	25000	125000
8	Spectrogram 1	1	1.5155	1.5881	25000	125000
9	Spectrogram 1	1	1.6009	1.699	25000	125000
10	Spectrogram 1	1	1.7118	1.8227	25000	125000
11	Spectrogram 1	1	1.8654	1.9251	25000	125000
12	Spectrogram 1	1	1.9678	1.9763	25000	125000
