Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1929	0.3635	25000	125000
3	Spectrogram 1	1	0.3977	0.547	25000	125000
4	Spectrogram 1	1	0.5769	0.6793	25000	125000
5	Spectrogram 1	1	0.7049	0.8542	25000	125000
6	Spectrogram 1	1	0.8798	1.0163	25000	125000
7	Spectrogram 1	1	1.0334	1.1401	25000	125000
8	Spectrogram 1	1	1.251	1.315	25000	125000
9	Spectrogram 1	1	1.4174	1.4643	25000	125000
10	Spectrogram 1	1	1.4857	1.5923	25000	125000
11	Spectrogram 1	1	1.6435	1.7673	25000	125000
12	Spectrogram 1	1	1.7758	1.891	25000	125000
13	Spectrogram 1	1	1.8995	1.9763	25000	125000
