Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0777	0.1843	25000	125000
2	Spectrogram 1	1	0.2697	0.3507	25000	125000
3	Spectrogram 1	1	0.3806	0.5129	25000	125000
4	Spectrogram 1	1	0.5342	0.6067	25000	125000
5	Spectrogram 1	1	0.6409	0.7177	25000	125000
6	Spectrogram 1	1	0.7518	0.8371	25000	125000
7	Spectrogram 1	1	0.8627	0.9395	25000	125000
8	Spectrogram 1	1	0.9694	1.0291	25000	125000
9	Spectrogram 1	1	1.0547	1.1145	25000	125000
10	Spectrogram 1	1	1.4473	1.507	25000	125000
11	Spectrogram 1	1	1.5454	1.635	25000	125000
12	Spectrogram 1	1	1.6478	1.7161	25000	125000
13	Spectrogram 1	1	1.7587	1.8099	25000	125000
