Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1587	25000	125000
2	Spectrogram 1	1	0.2526	0.4147	25000	125000
3	Spectrogram 1	1	0.4574	0.6409	25000	125000
4	Spectrogram 1	1	0.6707	0.8499	25000	125000
5	Spectrogram 1	1	0.8841	1.0633	25000	125000
6	Spectrogram 1	1	1.0931	1.3321	25000	125000
7	Spectrogram 1	1	1.3534	1.5454	25000	125000
8	Spectrogram 1	1	1.5667	1.7075	25000	125000
9	Spectrogram 1	1	1.7289	1.8995	25000	125000
10	Spectrogram 1	1	1.9166	1.9763	25000	125000
