Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0691	0.1289	25000	125000
2	Spectrogram 1	1	0.2526	0.3166	25000	125000
3	Spectrogram 1	1	0.355	0.4787	25000	125000
4	Spectrogram 1	1	0.4915	0.5683	25000	125000
5	Spectrogram 1	1	0.7134	0.7902	25000	125000
6	Spectrogram 1	1	0.8115	0.8713	25000	125000
7	Spectrogram 1	1	0.9054	1.0163	25000	125000
8	Spectrogram 1	1	1.0846	1.2126	25000	125000
9	Spectrogram 1	1	1.2297	1.2766	25000	125000
10	Spectrogram 1	1	1.3193	1.3875	25000	125000
11	Spectrogram 1	1	1.4131	1.4814	25000	125000
12	Spectrogram 1	1	1.5113	1.6734	25000	125000
13	Spectrogram 1	1	1.8057	1.8441	25000	125000
14	Spectrogram 1	1	1.8867	1.9465	25000	125000
15	Spectrogram 1	1	1.955	1.9763	25000	125000
