Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1417	25000	125000
2	Spectrogram 1	1	0.1673	0.2995	25000	125000
3	Spectrogram 1	1	0.3337	0.4062	25000	125000
4	Spectrogram 1	1	0.5555	0.6238	25000	125000
5	Spectrogram 1	1	0.6878	0.8883	25000	125000
6	Spectrogram 1	1	1.0163	1.0931	25000	125000
7	Spectrogram 1	1	1.1443	1.3321	25000	125000
8	Spectrogram 1	1	1.3705	1.5582	25000	125000
9	Spectrogram 1	1	1.5923	1.6947	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
