Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1075	0.1587	25000	125000
2	Spectrogram 1	1	0.2185	0.3422	25000	125000
3	Spectrogram 1	1	0.3678	0.4318	25000	125000
4	Spectrogram 1	1	0.6025	0.6494	25000	125000
5	Spectrogram 1	1	0.7049	0.7475	25000	125000
6	Spectrogram 1	1	0.8115	0.8798	25000	125000
7	Spectrogram 1	1	1.2723	1.3406	25000	125000
8	Spectrogram 1	1	1.4131	1.5667	25000	125000
9	Spectrogram 1	1	1.5966	1.827	25000	125000
10	Spectrogram 1	1	1.8569	1.9763	25000	125000
