Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0777	0.1459	25000	125000
3	Spectrogram 1	1	0.1929	0.2739	25000	125000
4	Spectrogram 1	1	0.3038	0.3721	25000	125000
5	Spectrogram 1	1	0.4233	0.4574	25000	125000
6	Spectrogram 1	1	0.5171	0.611	25000	125000
7	Spectrogram 1	1	0.6366	0.7987	25000	125000
8	Spectrogram 1	1	0.8286	0.9395	25000	125000
9	Spectrogram 1	1	0.9694	1.0419	25000	125000
10	Spectrogram 1	1	1.0718	1.1187	25000	125000
11	Spectrogram 1	1	1.2083	1.3107	25000	125000
12	Spectrogram 1	1	1.3491	1.5155	25000	125000
13	Spectrogram 1	1	1.5369	1.6649	25000	125000
14	Spectrogram 1	1	1.699	1.8569	25000	125000
