Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0947	0.1801	25000	125000
2	Spectrogram 1	1	0.2526	0.3379	25000	125000
3	Spectrogram 1	1	0.3721	0.4361	25000	125000
4	Spectrogram 1	1	0.483	0.5385	25000	125000
5	Spectrogram 1	1	0.6153	0.6835	25000	125000
6	Spectrogram 1	1	0.7689	0.8371	25000	125000
7	Spectrogram 1	1	0.931	1.0547	25000	125000
8	Spectrogram 1	1	1.0803	1.2254	25000	125000
9	Spectrogram 1	1	1.2553	1.3662	25000	125000
10	Spectrogram 1	1	1.3961	1.5753	25000	125000
11	Spectrogram 1	1	1.6051	1.8142	25000	125000
12	Spectrogram 1	1	1.8398	1.9763	25000	125000
