Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.099	0.2569	25000	125000
3	Spectrogram 1	1	0.2782	0.4275	25000	125000
4	Spectrogram 1	1	0.4489	0.5897	25000	125000
5	Spectrogram 1	1	0.6067	0.7518	25000	125000
6	Spectrogram 1	1	0.7689	0.8243	25000	125000
7	Spectrogram 1	1	0.8499	0.9651	25000	125000
8	Spectrogram 1	1	0.9907	1.1443	25000	125000
9	Spectrogram 1	1	1.1785	1.2425	25000	125000
10	Spectrogram 1	1	1.2809	1.4345	25000	125000
11	Spectrogram 1	1	1.6606	1.7587	25000	125000
