Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2697	25000	125000
2	Spectrogram 1	1	0.2867	0.3635	25000	125000
3	Spectrogram 1	1	0.4062	0.5043	25000	125000
4	Spectrogram 1	1	0.5129	0.5769	25000	125000
5	Spectrogram 1	1	0.6195	0.8286	25000	125000
6	Spectrogram 1	1	0.8499	0.9353	25000	125000
7	Spectrogram 1	1	0.9438	1.123	25000	125000
8	Spectrogram 1	1	1.1529	1.2382	25000	125000
9	Spectrogram 1	1	1.2553	1.3491	25000	125000
10	Spectrogram 1	1	1.3705	1.4515	25000	125000
11	Spectrogram 1	1	1.4729	1.5283	25000	125000
12	Spectrogram 1	1	1.5795	1.7246	25000	125000
13	Spectrogram 1	1	1.7374	1.827	25000	125000
14	Spectrogram 1	1	1.8483	1.9763	25000	125000
