Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1971	0.2526	25000	125000
2	Spectrogram 1	1	0.2995	0.355	25000	125000
3	Spectrogram 1	1	0.4147	0.5086	25000	125000
4	Spectrogram 1	1	0.5427	0.6665	25000	125000
5	Spectrogram 1	1	0.7902	0.8371	25000	125000
6	Spectrogram 1	1	1.0163	1.0761	25000	125000
7	Spectrogram 1	1	1.1401	1.2339	25000	125000
8	Spectrogram 1	1	1.2638	1.3193	25000	125000
9	Spectrogram 1	1	1.3705	1.4985	25000	125000
10	Spectrogram 1	1	1.5539	1.5923	25000	125000
11	Spectrogram 1	1	1.6521	1.7331	25000	125000
12	Spectrogram 1	1	1.7758	1.9763	25000	125000
