Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.4617	0.5214	25000	125000
2	Spectrogram 1	1	0.5811	0.6835	25000	125000
3	Spectrogram 1	1	0.7262	0.803	25000	125000
4	Spectrogram 1	1	0.8371	0.9694	25000	125000
5	Spectrogram 1	1	0.9907	1.0931	25000	125000
6	Spectrogram 1	1	1.1187	1.2339	25000	125000
7	Spectrogram 1	1	1.2638	1.3491	25000	125000
8	Spectrogram 1	1	1.3875	1.4771	25000	125000
9	Spectrogram 1	1	1.5027	1.5795	25000	125000
10	Spectrogram 1	1	1.6265	1.7033	25000	125000
11	Spectrogram 1	1	1.7459	1.8185	25000	125000
12	Spectrogram 1	1	1.8441	1.9123	25000	125000
13	Spectrogram 1	1	1.955	1.9763	25000	125000
