Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1246	0.2355	25000	125000
3	Spectrogram 1	1	0.2697	0.3507	25000	125000
4	Spectrogram 1	1	0.3849	0.4574	25000	125000
5	Spectrogram 1	1	0.4873	0.5683	25000	125000
6	Spectrogram 1	1	0.5854	0.6707	25000	125000
7	Spectrogram 1	1	0.6921	0.7518	25000	125000
8	Spectrogram 1	1	0.7859	0.8499	25000	125000
9	Spectrogram 1	1	0.8926	0.9395	25000	125000
10	Spectrogram 1	1	0.9865	1.0291	25000	125000
11	Spectrogram 1	1	1.0889	1.1443	25000	125000
12	Spectrogram 1	1	1.8739	1.9379	25000	125000
