Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1203	0.3337	25000	125000
3	Spectrogram 1	1	0.3763	0.5342	25000	125000
4	Spectrogram 1	1	0.5854	0.7945	25000	125000
5	Spectrogram 1	1	0.8457	0.9054	25000	125000
6	Spectrogram 1	1	0.9737	1.1187	25000	125000
7	Spectrogram 1	1	1.1827	1.2937	25000	125000
8	Spectrogram 1	1	1.3491	1.4131	25000	125000
9	Spectrogram 1	1	1.4643	1.5283	25000	125000
10	Spectrogram 1	1	1.571	1.7289	25000	125000
11	Spectrogram 1	1	1.7715	1.8995	25000	125000
12	Spectrogram 1	1	1.9294	1.9763	25000	125000
