Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1374	0.1929	25000	125000
3	Spectrogram 1	1	0.2313	0.3678	25000	125000
4	Spectrogram 1	1	0.3849	0.4617	25000	125000
5	Spectrogram 1	1	0.4873	0.5598	25000	125000
6	Spectrogram 1	1	0.6025	0.7774	25000	125000
7	Spectrogram 1	1	0.8073	0.9609	25000	125000
8	Spectrogram 1	1	0.9822	1.0547	25000	125000
9	Spectrogram 1	1	1.0718	1.1998	25000	125000
10	Spectrogram 1	1	1.2169	1.2723	25000	125000
11	Spectrogram 1	1	1.3107	1.379	25000	125000
12	Spectrogram 1	1	1.6435	1.6947	25000	125000
13	Spectrogram 1	1	1.7502	1.8099	25000	125000
