Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1545	25000	125000
2	Spectrogram 1	1	0.1886	0.2697	25000	125000
3	Spectrogram 1	1	0.3251	0.4275	25000	125000
4	Spectrogram 1	1	0.4659	0.5427	25000	125000
5	Spectrogram 1	1	0.5854	0.6963	25000	125000
6	Spectrogram 1	1	0.7347	0.7945	25000	125000
7	Spectrogram 1	1	0.8627	0.9566	25000	125000
8	Spectrogram 1	1	1.0206	1.0931	25000	125000
9	Spectrogram 1	1	1.2851	1.3918	25000	125000
10	Spectrogram 1	1	1.5369	1.6051	25000	125000
