Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1801	0.2654	25000	125000
3	Spectrogram 1	1	0.5001	0.5641	25000	125000
4	Spectrogram 1	1	0.9011	0.9651	25000	125000
5	Spectrogram 1	1	1.1529	1.2083	25000	125000
6	Spectrogram 1	1	1.2595	1.3491	25000	125000
7	Spectrogram 1	1	1.6009	1.6734	25000	125000
8	Spectrogram 1	1	1.7161	1.7673	25000	125000
9	Spectrogram 1	1	1.8355	1.9166	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
