Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0862	0.1459	25000	125000
3	Spectrogram 1	1	0.1758	0.227	25000	125000
4	Spectrogram 1	1	0.2782	0.3251	25000	125000
5	Spectrogram 1	1	0.3763	0.4361	25000	125000
6	Spectrogram 1	1	0.4958	0.5427	25000	125000
7	Spectrogram 1	1	0.5939	0.6579	25000	125000
8	Spectrogram 1	1	0.7262	0.7817	25000	125000
9	Spectrogram 1	1	0.8243	0.9182	25000	125000
10	Spectrogram 1	1	0.9822	1.0419	25000	125000
11	Spectrogram 1	1	1.0931	1.2382	25000	125000
12	Spectrogram 1	1	1.2851	1.3534	25000	125000
13	Spectrogram 1	1	1.4942	1.5411	25000	125000
