Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1971	25000	125000
2	Spectrogram 1	1	0.227	0.2953	25000	125000
3	Spectrogram 1	1	0.355	0.4147	25000	125000
4	Spectrogram 1	1	0.4574	0.4958	25000	125000
5	Spectrogram 1	1	0.5641	0.6281	25000	125000
6	Spectrogram 1	1	0.7902	0.8499	25000	125000
7	Spectrogram 1	1	0.9097	0.9737	25000	125000
8	Spectrogram 1	1	1.443	1.5881	25000	125000
9	Spectrogram 1	1	1.6563	1.7374	25000	125000
10	Spectrogram 1	1	1.8569	1.9379	25000	125000
