Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0734	0.163	25000	125000
3	Spectrogram 1	1	0.1929	0.3251	25000	125000
4	Spectrogram 1	1	0.5001	0.5854	25000	125000
5	Spectrogram 1	1	0.6323	0.6963	25000	125000
6	Spectrogram 1	1	0.7433	0.8243	25000	125000
7	Spectrogram 1	1	0.9822	1.1699	25000	125000
8	Spectrogram 1	1	1.2041	1.2894	25000	125000
9	Spectrogram 1	1	1.4345	1.6094	25000	125000
10	Spectrogram 1	1	1.6478	1.8654	25000	125000
11	Spectrogram 1	1	1.9038	1.9763	25000	125000
