Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.2313	25000	125000
2	Spectrogram 1	1	0.2654	0.4275	25000	125000
3	Spectrogram 1	1	0.4702	0.5342	25000	125000
4	Spectrogram 1	1	0.6025	0.6835	25000	125000
5	Spectrogram 1	1	0.7305	0.8158	25000	125000
6	Spectrogram 1	1	0.8542	0.9993	25000	125000
7	Spectrogram 1	1	1.0291	1.1955	25000	125000
8	Spectrogram 1	1	1.2339	1.3363	25000	125000
9	Spectrogram 1	1	1.3833	1.4643	25000	125000
10	Spectrogram 1	1	1.7715	1.8483	25000	125000
11	Spectrogram 1	1	1.8953	1.9763	25000	125000
