Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.2099	25000	125000
2	Spectrogram 1	1	0.2398	0.3209	25000	125000
3	Spectrogram 1	1	0.3763	0.4361	25000	125000
4	Spectrogram 1	1	0.4915	0.6195	25000	125000
5	Spectrogram 1	1	0.6622	0.8201	25000	125000
6	Spectrogram 1	1	0.8499	0.9353	25000	125000
7	Spectrogram 1	1	0.9779	1.059	25000	125000
8	Spectrogram 1	1	1.1017	1.2083	25000	125000
9	Spectrogram 1	1	1.251	1.4003	25000	125000
10	Spectrogram 1	1	1.4899	1.5411	25000	125000
11	Spectrogram 1	1	1.5966	1.6777	25000	125000
12	Spectrogram 1	1	1.7246	1.8099	25000	125000
13	Spectrogram 1	1	1.8483	1.9166	25000	125000
